year,rank,song,singer,urls,top_predicted_genre,second_predicted_genre,third_predicted_genre
1988,48,I Don't Wanna Live Without Your Love,Chicago,https://www.youtube.com/watch?v=kGU_-fnSQI8,Pop,Rock,Folk
1988,49,The Loco-Motion,Kylie Minogue,https://www.youtube.com/watch?v=POWsFzSFLCE,Rock,Pop,Jazz
1988,50,What Have I Done to Deserve This?,"Pet Shop Boys,Dusty Springfield,",https://www.youtube.com/watch?v=Wn9E5i7l-Eg,Rock,Electronic,Pop
1989,1,Look Away,Chicago,https://www.youtube.com/watch?v=2uKLTtVqQpE,Pop,Rock,Jazz
1989,2,My Prerogative,Bobby Brown,https://www.youtube.com/watch?v=5cDLZqe735k,Rock,Electronic,Pop
1989,3,Every Rose Has Its Thorn,Poison,https://www.youtube.com/watch?v=j2r2nDhTzO4,Rock,Pop,Jazz
1989,4,Straight Up,Paula Abdul,https://www.youtube.com/watch?v=El1kgCqD7Xk,Electronic,Pop,Spoken
1989,5,Miss You Much,Janet Jackson,https://www.youtube.com/watch?v=IVF0zcqr9Dg,Electronic,Hip-Hop,Pop
1989,6,Cold Hearted,Paula Abdul,https://www.youtube.com/watch?v=o7aShcmEksw,Electronic,Rock,Pop
1989,7,Wind Beneath My Wings,Bette Midler,https://www.youtube.com/watch?v=0iAzMRKFX3c,Pop,Folk,Classical
1989,8,Girl You Know It's True,Milli Vanilli,https://www.youtube.com/watch?v=RdSmokR0Enk,Electronic,Jazz,Rock
1989,9,"Baby, I Love Your Way/Freebird Medley",Will to Power,https://www.youtube.com/watch?v=79r_XaUU7yE,Rock,Pop,Electronic
1989,10,Giving You the Best That I Got,Anita Baker,https://www.youtube.com/watch?v=8lbJgOJIS_8,Jazz,Classical,Folk
1989,11,Right Here Waiting,Richard Marx,https://www.youtube.com/watch?v=S_E2EHVxNAE,Instrumental,Classical,Rock
1989,12,Waiting For a Star to Fall,Boy Meets Girl,https://www.youtube.com/watch?v=RhxF9Qg5mOU,Pop,Rock,Folk
1989,13,Lost in Your Eyes,Debbie Gibson,https://www.youtube.com/watch?v=8Ms3mJFkSeg,Jazz,Pop,Instrumental
1989,14,Don't Wanna Lose You,Gloria Estefan,https://www.youtube.com/watch?v=J1x1WGtePSE,Jazz,Rock,Pop
1989,15,Heaven,Warrant,https://www.youtube.com/watch?v=rrSdXtFJG20,Jazz,Pop,Rock
1989,16,Girl I'm Gonna Miss You,Milli Vanilli,https://www.youtube.com/watch?v=ZbUENJ5FjBk,Jazz,Rock,Folk
1989,17,The Look,Roxette,https://www.youtube.com/watch?v=LlVI7ZNiFlI,Pop,Rock,Instrumental
1989,18,She Drives Me Crazy,Fine Young Cannibals,https://www.youtube.com/watch?v=UtvmTu4zAMg,Pop,Electronic,Rock
1989,19,On Our Own,Bobby Brown,https://www.youtube.com/watch?v=e2sLeruRZio,Pop,Rock,Electronic
1989,20,Two Hearts,Phil Collins,https://www.youtube.com/watch?v=SidxJz94Svs,Electronic,Rock,Pop
1989,21,Blame It on the Rain,Milli Vanilli,https://www.youtube.com/watch?v=BI5IA8assfk,Electronic,Jazz,Pop
1989,22,Listen to Your Heart,Roxette,https://www.youtube.com/watch?v=yCC_b5WHLX0,Jazz,Classical,Spoken
1989,23,I'll Be There for You,Bon Jovi,https://www.youtube.com/watch?v=mh8MIp2FOhc,Pop,Rock,Folk
1989,24,If You Don't Know Me by Now,Simply Red,https://www.youtube.com/watch?v=zTcu7MCtuTs,Jazz,Rock,Pop
1989,25,Like a Prayer,Madonna,https://www.youtube.com/watch?v=79fzeNUqQbQ,Electronic,Spoken,Pop
1989,26,I'll Be Loving You (Forever),New Kids on the Block,https://www.youtube.com/watch?v=ZT_7UjCVELg,Pop,Rock,Instrumental
1989,27,How Can I Fall?,Breathe,https://www.youtube.com/watch?v=PwZ4erdJZRA,Jazz,Pop,Rock
1989,28,Baby Don't Forget My Number,Milli Vanilli,https://www.youtube.com/watch?v=JhyzGDPwmYU,Pop,Electronic,Folk
1989,29,Toy Soldiers,Martika,https://www.youtube.com/watch?v=LvdLovAaYzM,Rock,Pop,Folk
1989,30,Forever Your Girl,Paula Abdul,https://www.youtube.com/watch?v=0pyxKqdtrH8,Pop,Jazz,Rock
1989,31,The Living Years,Mike + The Mechanics,https://www.youtube.com/watch?v=5hr64MxYpgk,Jazz,Rock,Classical
1989,32,Eternal Flame,The Bangles,https://www.youtube.com/watch?v=PSoOFn3wQV4,Jazz,Rock,Pop
1989,33,Wild Thing,Tone Loc,https://www.youtube.com/watch?v=387ZDGSKVSg,Electronic,Hip-Hop,Pop
1989,34,When I See You Smile,Bad English,https://www.youtube.com/watch?v=cu6pclWsxzs,Jazz,Rock,Pop
1989,35,If I Could Turn Back Time,Cher,https://www.youtube.com/watch?v=9n3A_-HRFfc,Rock,Pop,Folk
1989,36,Buffalo Stance,Neneh Cherry,https://www.youtube.com/watch?v=JWsRz3TJDEY,Pop,Rock,Spoken
1989,37,When I'm with You,Sheriff,https://www.youtube.com/watch?v=JyIGlUoTh9I,Rock,Pop,Jazz
1989,38,Don't Rush Me,Taylor Dayne,https://www.youtube.com/watch?v=1rPOg6VnzV8,Pop,Rock,Spoken
1989,39,Born to Be My Baby,Bon Jovi,https://www.youtube.com/watch?v=ZBDZ6QU3E5Q,Rock,Jazz,Pop
1989,40,Good Thing,Fine Young Cannibals,https://www.youtube.com/watch?v=We_9MthGzwk,Rock,Pop,Electronic
1989,41,The Lover in Me,Sheena Easton,https://www.youtube.com/watch?v=EuX1TxzNatY,Pop,Rock,Folk
1989,42,Bust a Move,Young MC,https://www.youtube.com/watch?v=xy4FXhkm6Nw,Spoken,Pop,Rock
1989,43,"Once Bitten, Twice Shy",Great White,https://www.youtube.com/watch?v=cTBIKNCsOXU,Rock,Pop,Folk
1989,44,Batdance,Prince,https://www.youtube.com/watch?v=ulOLYnOthIw,Electronic,Spoken,Pop
1989,45,Rock On,Michael Damian,https://www.youtube.com/watch?v=K2v-DMpgO7o,Rock,Folk,Pop
1989,46,Real Love,Jody Watley,https://www.youtube.com/watch?v=r-FUquLYdxQ,Jazz,Electronic,Pop
1989,47,Love Shack,The B-52's,https://www.youtube.com/watch?v=9SOryJvTAGs,Rock,Pop,Electronic
1989,48,Every Little Step,Bobby Brown,https://www.youtube.com/watch?v=P0FKzPfsxA4,Electronic,Rock,Pop
1989,49,Hangin' Tough,New Kids on the Block,https://www.youtube.com/watch?v=By86PcLufOU,Electronic,Rock,Instrumental
1989,50,My Heart Can't Tell You No,Rod Stewart,https://www.youtube.com/watch?v=NtNKowPiB2w,Jazz,Rock,Pop
1990,1,Hold On,Wilson Phillips,https://www.youtube.com/watch?v=uIbXvaE39wM,Pop,Jazz,Rock
1990,2,It Must Have Been Love,Roxette,https://www.youtube.com/watch?v=k2C5TjS2sh4,Pop,Rock,Jazz
1990,3,Nothing Compares 2 U,Sinéad O'Connor,https://www.youtube.com/watch?v=0-EF60neguk,Pop,Rock,Jazz
1990,4,Poison,Bell Biv DeVoe,https://www.youtube.com/watch?v=l80yV7QwCWw,Jazz,Rock,Electronic
1990,5,Vogue,Madonna,https://www.youtube.com/watch?v=GuJQSAiODqI,Electronic,Pop,Hip-Hop
1990,6,Vision of Love,Mariah Carey,https://www.youtube.com/watch?v=tov22NtCMC4,Pop,Jazz,Rock
1990,7,Another Day in Paradise,Phil Collins,https://www.youtube.com/watch?v=Qt2mbGP6vFI,Electronic,Jazz,Instrumental
1990,8,Hold On,En Vogue,https://www.youtube.com/watch?v=uIbXvaE39wM,Pop,Jazz,Rock
1990,9,Cradle of Love,Billy Idol,https://www.youtube.com/watch?v=NCZuYS-9qaw,Rock,Pop,Folk
1990,10,Blaze of Glory,Jon Bon Jovi,https://www.youtube.com/watch?v=MfmYCM4CS8o,Rock,Pop,Folk
1990,11,Do Me!,Bell Biv DeVoe,https://www.youtube.com/watch?v=ZieygZyvw4A,Spoken,Rock,Electronic
1990,12,How Am I Supposed to Live Without You,Michael Bolton,https://www.youtube.com/watch?v=YFood_bTOX4,Jazz,Classical,Instrumental
1990,13,Pump Up the Jam,Technotronic,https://www.youtube.com/watch?v=9EcjWd-O4jI,Pop,Rock,Electronic
1990,14,Opposites Attract,Paula Abdul,https://www.youtube.com/watch?v=xweiQukBM_k,Electronic,Pop,Spoken
1990,15,Escapade,Janet Jackson,https://www.youtube.com/watch?v=UFX3gQHIroU,Electronic,Pop,Rock
1990,16,All I Wanna Do Is Make Love to You,Heart,https://www.youtube.com/watch?v=OAfxs0IDeMs,Jazz,Rock,Pop
1990,17,Close to You,Maxi Priest,https://www.youtube.com/watch?v=fSR3YgUcyU4,Pop,Rock,Jazz
1990,18,Black Velvet,Alannah Myles,https://www.youtube.com/watch?v=tkXNEmtf9tk,Jazz,Pop,Rock
1990,19,Release Me,Wilson Phillips,https://www.youtube.com/watch?v=gcNyk54b3ZU,Jazz,Instrumental,Rock
1990,20,Don't Know Much,"Linda Ronstadt,Aaron Neville,",https://www.youtube.com/watch?v=RvTvSSztu50,Spoken,Pop,Folk
1990,21,All Around the World,Lisa Stansfield,https://www.youtube.com/watch?v=JVuuatjHGnY,Jazz,Rock,Pop
1990,22,I Wanna Be Rich,Calloway,https://www.youtube.com/watch?v=Ztk9t_m1FpY,Electronic,Pop,Rock
1990,23,Rub You the Right Way,Johnny Gill,https://www.youtube.com/watch?v=VUvtlmlBbDg,Rock,Pop,Jazz
1990,24,She Ain't Worth It,"Glenn Medeiros,Bobby Brown,",https://www.youtube.com/watch?v=XKD7HNTF2io,Pop,Rock,Electronic
1990,25,If Wishes Came True,Sweet Sensation,https://www.youtube.com/watch?v=wHqqraFrrd0,Jazz,Rock,Classical
1990,26,The Power,Snap!,https://www.youtube.com/watch?v=nm6DO_7px1I,Electronic,Hip-Hop,Pop
1990,27,(Can't Live Without Your) Love and Affection,Nelson,https://www.youtube.com/watch?v=x1W6-ErrHls,Rock,Pop,Electronic
1990,28,Love Will Lead You Back,Taylor Dayne,https://www.youtube.com/watch?v=MO6xhLtfwW0,Pop,Rock,Jazz
1990,29,Don't Wanna Fall in Love,Jane Child,https://www.youtube.com/watch?v=zWd__w5UWVc,Jazz,Electronic,Rock
1990,30,Two to Make It Right,Seduction,https://www.youtube.com/watch?v=vd2z1Rz0-3k,Pop,Jazz,Electronic
1990,31,Sending All My Love,Linear,https://www.youtube.com/watch?v=WE-5KBuDG4k,Pop,Instrumental,Electronic
1990,32,Unskinny Bop,Poison,https://www.youtube.com/watch?v=Xk5y4wvsLyY,Rock,Pop,Electronic
1990,33,Step by Step,New Kids on the Block,https://www.youtube.com/watch?v=ay6GjmiJTPM,Pop,Rock,Electronic
1990,34,Dangerous,Roxette,https://www.youtube.com/watch?v=VFNRh26TPmM,Pop,Rock,Jazz
1990,35,We Didn't Start the Fire,Billy Joel,https://www.youtube.com/watch?v=XEsEsaVIzTg,Pop,Folk,Rock
1990,36,I Don't Have the Heart,James Ingram,https://www.youtube.com/watch?v=x65ZPd11gxY,Jazz,Rock,Instrumental
1990,37,Downtown Train,Rod Stewart,https://www.youtube.com/watch?v=7vPrtOFKPWY,Rock,Instrumental,Pop
1990,38,Rhythm Nation,Janet Jackson,https://www.youtube.com/watch?v=X4xwGx1-JeA,Rock,Instrumental,Electronic
1990,39,I'll Be Your Everything,Tommy Page,https://www.youtube.com/watch?v=rTki_oqDLqk,Pop,Rock,Folk
1990,40,Roam,The B-52's,https://www.youtube.com/watch?v=iNwC0sp-uA4,Pop,Electronic,Spoken
1990,41,Everything,Jody Watley,https://www.youtube.com/watch?v=zijBZiswYN8,Spoken,Electronic,Pop
1990,42,Back to Life (However Do You Want Me),"Soul II Soul,Caron Wheeler,",https://www.youtube.com/watch?v=TB54dZkzZOY,Jazz,Electronic,Pop
1990,43,Here and Now,Luther Vandross,https://www.youtube.com/watch?v=0u_u4nlYmNs,Pop,Jazz,Rock
1990,44,Alright,Janet Jackson,https://www.youtube.com/watch?v=hH715qFTlAc,Electronic,Jazz,Instrumental
1990,45,Ice Ice Baby,Vanilla Ice,https://www.youtube.com/watch?v=rog8ou-ZepE,Hip-Hop,Electronic,Pop
1990,46,Blame It on the Rain,Milli Vanilli,https://www.youtube.com/watch?v=BI5IA8assfk,Electronic,Jazz,Pop
1990,47,Have You Seen Her,MC Hammer,https://www.youtube.com/watch?v=y7iPg7cUcFs,Jazz,Pop,Rock
1990,48,With Every Beat of My Heart,Taylor Dayne,https://www.youtube.com/watch?v=LLqavsL003Q,Jazz,Pop,Rock
1990,49,Come Back to Me,Janet Jackson,https://www.youtube.com/watch?v=-5ecZWwO_hQ,Pop,Electronic,Rock
1990,50,No More Lies,Michel'le,https://www.youtube.com/watch?v=MXxSncElwqI,Electronic,Pop,Folk
1991,1,(Everything I Do) I Do It for You,Bryan Adams,https://www.youtube.com/watch?v=Y0pdQU87dc8,Pop,Spoken,Rock
1991,2,I Wanna Sex You Up,Color Me Badd,https://www.youtube.com/watch?v=Oxu3pq319r0,Electronic,Pop,Rock
1991,3,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,https://www.youtube.com/watch?v=LaTGrV58wec,Electronic,Instrumental,Rock
1991,4,Rush Rush,Paula Abdul,https://www.youtube.com/watch?v=yqyIaNWP0T0,Jazz,Pop,Rock
1991,5,One More Try,Timmy T,https://www.youtube.com/watch?v=Q06Lg5DvMFE,Electronic,Pop,Jazz
1991,6,Unbelievable,EMF,https://www.youtube.com/watch?v=sfCLt0kTd5E,Pop,Rock,Electronic
1991,7,More Than Words,Extreme,https://www.youtube.com/watch?v=UrIiLvg58SY,Folk,Jazz,Rock
1991,8,I Like the Way (The Kissing Game),Hi-Five,https://www.youtube.com/watch?v=vF3MB0U6DO8,Jazz,Rock,Pop
1991,9,The First Time,Surface,https://www.youtube.com/watch?v=_Sz2HOAb54w,Instrumental,Classical,Rock
1991,10,Baby Baby,Amy Grant,https://www.youtube.com/watch?v=vMXuuYnoRdI,Jazz,Pop,Electronic
1991,11,Motownphilly,Boyz II Men,https://www.youtube.com/watch?v=Rciee-oQLoI,Electronic,Rock,Hip-Hop
1991,12,Because I Love You (The Postman Song),Stevie B,https://www.youtube.com/watch?v=Xc1uQI2XmZs,Jazz,Instrumental,Pop
1991,13,Someday,Mariah Carey,https://www.youtube.com/watch?v=4RWfSUWVP2I,Pop,Rock,Electronic
1991,14,High Enough,Damn Yankees,https://www.youtube.com/watch?v=l_uh8XjgLTE,Pop,Rock,Classical
1991,15,From a Distance,Bette Midler,https://www.youtube.com/watch?v=lN4AcFzxtdE,Classical,Spoken,Pop
1991,16,All the Man That I Need,Whitney Houston,https://www.youtube.com/watch?v=xmIp8j2cjDQ,Pop,Rock,Jazz
1991,17,"Right Here, Right Now",Jesus Jones,https://www.youtube.com/watch?v=MznHdJReoeo,Pop,Rock,Jazz
1991,18,I Adore Mi Amor,Color Me Badd,https://www.youtube.com/watch?v=92NdfSeOLA0,Folk,Pop,Rock
1991,19,Love Will Never Do (Without You),Janet Jackson,https://www.youtube.com/watch?v=uRVabbvUzpo,Pop,Spoken,Rock
1991,20,Good Vibrations,"Marky Mark and the Funky Bunch,Loleatta Holloway,",https://www.youtube.com/watch?v=_kctwd4w7R0,Pop,Rock,Spoken
1991,21,Justify My Love,Madonna,https://www.youtube.com/watch?v=Np_Y740aReI,Electronic,Hip-Hop,Pop
1991,22,Emotions,Mariah Carey,https://www.youtube.com/watch?v=NrJEFrth27Q,Jazz,Electronic,Rock
1991,23,Joyride,Roxette,https://www.youtube.com/watch?v=xCorJG9mubk,Pop,Rock,Jazz
1991,24,Romantic,Karyn White,https://www.youtube.com/watch?v=Mu-ty0dC9k4,Rock,Pop,Electronic
1991,25,Hold You Tight,Tara Kemp,https://www.youtube.com/watch?v=BeZ3QV_IJXc,Jazz,Pop,Electronic
1991,26,I Don't Wanna Cry,Mariah Carey,https://www.youtube.com/watch?v=QfG1qwl-Zho,Spoken,Pop,Electronic
1991,27,You're in Love,Wilson Phillips,https://www.youtube.com/watch?v=6I-UHKD5dh0,Jazz,Pop,Rock
1991,28,Every Heartbeat,Amy Grant,https://www.youtube.com/watch?v=kcYIZ-cduvM,Rock,Jazz,Pop
1991,29,Sensitivity,Ralph Tresvant,https://www.youtube.com/watch?v=-sv-obmO0uE,Pop,Rock,Folk
1991,30,Touch Me (All Night Long),Cathy Dennis,https://www.youtube.com/watch?v=5xiwxfxVUZA,Jazz,Rock,Electronic
1991,31,I've Been Thinking About You,Londonbeat,https://www.youtube.com/watch?v=ixBryyQSrD8,Rock,Instrumental,Pop
1991,32,Do Anything,Natural Selection,https://www.youtube.com/watch?v=U0v_icbtspE,Rock,Jazz,Instrumental
1991,33,Losing My Religion,R.E.M.,https://www.youtube.com/watch?v=xwtdhWltSIg,Pop,Rock,Jazz
1991,34,Coming Out of the Dark,Gloria Estefan,https://www.youtube.com/watch?v=QS7qLDizDYo,Jazz,Rock,Pop
1991,35,It Ain't Over 'til It's Over,Lenny Kravitz,https://www.youtube.com/watch?v=TmENMZFUU_0,Pop,Jazz,Spoken
1991,36,Here We Go,C+C Music Factory,https://www.youtube.com/watch?v=ZEQydmaPjF0,Electronic,Jazz,Rock
1991,37,Where Does My Heart Beat Now,Celine Dion,https://www.youtube.com/watch?v=Hij_QxDkIJI,Rock,Pop,Instrumental
1991,38,Summertime,DJ Jazzy Jeff & The Fresh Prince,https://www.youtube.com/watch?v=Kr0tTbTbmVA,Rock,Electronic,Pop
1991,39,Wind of Change,Scorpions,https://www.youtube.com/watch?v=n4RjJKxsamQ,Rock,Pop,Instrumental
1991,40,P.A.S.S.I.O.N.,Rythm Syndicate,https://www.youtube.com/watch?v=IW1pPhaqgZ0,Pop,Rock,Spoken
1991,41,The Promise of a New Day,Paula Abdul,https://www.youtube.com/watch?v=NzD6ORX2oU4,Pop,Jazz,Rock
1991,42,I'm Your Baby Tonight,Whitney Houston,https://www.youtube.com/watch?v=T8EqaGTNe50,Rock,Pop,Electronic
1991,43,Love of a Lifetime,FireHouse,https://www.youtube.com/watch?v=olaoOiEltqU,Pop,Rock,Spoken
1991,44,Fading Like a Flower (Every Time You Leave),Roxette,https://www.youtube.com/watch?v=8fGLiIvKKys,Spoken,Pop,Electronic
1991,45,This House,Tracie Spencer,https://www.youtube.com/watch?v=sIaFmiIyPcg,Pop,Rock,Jazz
1991,46,Hole Hearted,Extreme,https://www.youtube.com/watch?v=I-h4A7bF8wQ,Rock,Pop,Folk
1991,47,Power of Love/Love Power,Luther Vandross,https://www.youtube.com/watch?v=LlLsbL2LJKw,Jazz,Electronic,Instrumental
1991,48,Impulsive,Wilson Phillips,https://www.youtube.com/watch?v=pcj6ulAY9sk,Rock,Instrumental,Pop
1991,49,Love Is a Wonderful Thing,Michael Bolton,https://www.youtube.com/watch?v=H_ezMbv2sr4,Jazz,Rock,Instrumental
1991,50,Rhythm of My Heart,Rod Stewart,https://www.youtube.com/watch?v=MmljreTAgYI,Jazz,Rock,Pop
1992,1,End of the Road,Boyz II Men,https://www.youtube.com/watch?v=zDKO6XYXioc,Pop,Rock,Electronic
1992,2,Baby Got Back,Sir Mix-a-Lot,https://www.youtube.com/watch?v=X53ZSxkQ3Ho,Electronic,Hip-Hop,Pop
1992,3,Jump,Kris Kross,https://www.youtube.com/watch?v=010KyIQjkTk,Rock,Electronic,Pop
1992,4,Save the Best for Last,Vanessa Williams,https://www.youtube.com/watch?v=5EdmHSTwmWY,Pop,Electronic,Rock
1992,5,Baby-Baby-Baby,TLC,https://www.youtube.com/watch?v=Q2H6pTtEVlo,Electronic,Rock,Pop
1992,6,Tears in Heaven,Eric Clapton,https://www.youtube.com/watch?v=JxPj3GAYYZ0,Jazz,Folk,Classical
1992,7,My Lovin' (You're Never Gonna Get It),En Vogue,https://www.youtube.com/watch?v=JIuYQ_4TcXg,Pop,Electronic,Rock
1992,8,Under the Bridge,Red Hot Chili Peppers,https://www.youtube.com/watch?v=lwlogyj7nFE,Rock,Pop,Instrumental
1992,9,All 4 Love,Color Me Badd,https://www.youtube.com/watch?v=gaJtHeLXqJs,Rock,Pop,Folk
1992,10,Just Another Day,Jon Secada,https://www.youtube.com/watch?v=B6LhWbQthAI,Jazz,Pop,Electronic
1992,11,I Love Your Smile,Shanice,https://www.youtube.com/watch?v=Z9GSMei0NAw,Pop,Rock,Jazz
1992,12,To Be with You,Mr. Big,https://www.youtube.com/watch?v=L6-uJLteKek,Jazz,Rock,Pop
1992,13,I'm Too Sexy,Right Said Fred,https://www.youtube.com/watch?v=sQNDXjdsQHo,Rock,Pop,Electronic
1992,14,Black or White,Michael Jackson,https://www.youtube.com/watch?v=F2AitTPI5U0,Electronic,Spoken,Pop
1992,15,Achy Breaky Heart,Billy Ray Cyrus,https://www.youtube.com/watch?v=byQIPdHMpjc,Electronic,Rock,Instrumental
1992,16,I'll Be There,Mariah Carey,https://www.youtube.com/watch?v=UIt3dx4an9c,Jazz,Pop,Electronic
1992,17,November Rain,Guns N' Roses,https://www.youtube.com/watch?v=8SbUC-UaAxE,Rock,Pop,Jazz
1992,18,Life Is a Highway,Tom Cochrane,https://www.youtube.com/watch?v=U3sMjm9Eloo,Jazz,Rock,Instrumental
1992,19,Remember the Time,Michael Jackson,https://www.youtube.com/watch?v=LeiFF0gvqcc,Spoken,Pop,Rock
1992,20,Finally,CeCe Peniston,https://www.youtube.com/watch?v=xk8mm1Qmt-Y,Rock,Electronic,Pop
1992,21,This Used to Be My Playground,Madonna,https://www.youtube.com/watch?v=RhXDO2a3-sE,Pop,Rock,Folk
1992,22,Sometimes Love Just Ain't Enough,"Patty Smyth,Don Henley,",https://www.youtube.com/watch?v=qdzbjUWu2VU,Pop,Rock,Folk
1992,23,Can't Let Go,Mariah Carey,https://www.youtube.com/watch?v=yU1knfz15xI,Jazz,Electronic,Pop
1992,24,Jump Around,House of Pain,https://www.youtube.com/watch?v=XhzpxjuwZy0,Rock,Pop,Electronic
1992,25,Diamonds and Pearls,"Prince,The New Power Generation,",https://www.youtube.com/watch?v=hwUKR_9Xdns,Jazz,Pop,Rock
1992,26,Don't Let the Sun Go Down on Me,"George Michael,Elton John,",https://www.youtube.com/watch?v=RsKqMNDoR4o,Rock,Pop,Folk
1992,27,Masterpiece,Atlantic Starr,https://www.youtube.com/watch?v=lgpkzLg5gKA,Jazz,Pop,Rock
1992,28,If You Asked Me To,Celine Dion,https://www.youtube.com/watch?v=1bKuXbnGDqI,Jazz,Classical,Pop
1992,29,Giving Him Something He Can Feel,En Vogue,https://www.youtube.com/watch?v=MoaceIZxaao,Pop,Electronic,Rock
1992,30,Live and Learn,Joe Public,https://www.youtube.com/watch?v=TbMKTZbUxzI,Electronic,Rock,Pop
1992,31,Come and Talk to Me,Jodeci,https://www.youtube.com/watch?v=jgNdPbHfdKc,Classical,Jazz,Instrumental
1992,32,Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=R3XIGon2RjY,Rock,Electronic,Pop
1992,33,Humpin' Around,Bobby Brown,https://www.youtube.com/watch?v=XtE1TmikgIQ,Electronic,Pop,Spoken
1992,34,Damn I Wish I Was Your Lover,Sophie B. Hawkins,https://www.youtube.com/watch?v=Lt6r-k9Bk6o,Pop,Rock,Folk
1992,35,Tell Me What You Want Me to Do,Tevin Campbell,https://www.youtube.com/watch?v=TmW7Qlrv6kk,Jazz,Pop,Rock
1992,36,Ain't 2 Proud 2 Beg,TLC,https://www.youtube.com/watch?v=XmH4_pr6mH0,Rock,Pop,Jazz
1992,37,It's So Hard to Say Goodbye to Yesterday,Boyz II Men,https://www.youtube.com/watch?v=fkVBWfSS9bI,Rock,Electronic,Jazz
1992,38,Move This,"Technotronic,Ya Kid K,",https://www.youtube.com/watch?v=2NbpHP0dDA0,Rock,Pop,Folk
1992,39,Bohemian Rhapsody,Queen,https://www.youtube.com/watch?v=NNaLax4T-oM,Rock,Pop,Instrumental
1992,40,Tennessee,Arrested Development,https://www.youtube.com/watch?v=6VCdJyOAQYM,Electronic,Rock,Pop
1992,41,The Best Things in Life Are Free,"Luther Vandross,Janet Jackson,",https://www.youtube.com/watch?v=XOTuiAe2GEk,Rock,Jazz,Pop
1992,42,Make It Happen,Mariah Carey,https://www.youtube.com/watch?v=-Q6xx0JfMBI,Electronic,Pop,Rock
1992,43,The One,Elton John,https://www.youtube.com/watch?v=85B_REWeNcM,Rock,Pop,Folk
1992,44,Set Adrift on Memory Bliss,P.M. Dawn,https://www.youtube.com/watch?v=M5VoTLTdr2A,Electronic,Pop,Rock
1992,45,Stay,Shakespears Sister,https://www.youtube.com/watch?v=JJ4uxgsP0QU,Jazz,Classical,Pop
1992,46,2 Legit 2 Quit,Hammer,https://www.youtube.com/watch?v=HFCv86Olk8E,Spoken,Rock,Pop
1992,47,Please Don't Go,KWS,https://www.youtube.com/watch?v=60fqp2rLUR4,Electronic,Rock,Instrumental
1992,48,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,https://www.youtube.com/watch?v=OgCv-qrlRrI,Jazz,Pop,Electronic
1992,49,Wishing on a Star,The Cover Girls,https://www.youtube.com/watch?v=n8b_l4fjDI4,Jazz,Electronic,Pop
1992,50,She's Playing Hard to Get,Hi-Five,https://www.youtube.com/watch?v=LKLnifIvnDQ,Rock,Pop,Jazz
1993,1,I Will Always Love You,Whitney Houston,https://www.youtube.com/watch?v=jyIA7rAwRcY,Jazz,Pop,Electronic
1993,2,Whoomp! (There It Is),Tag Team,https://www.youtube.com/watch?v=fdKsgBNEHUU,Electronic,Hip-Hop,Rock
1993,3,Can't Help Falling in Love,UB40,https://www.youtube.com/watch?v=Ajp0Uaw4rqo,Rock,Pop,Spoken
1993,4,That's the Way Love Goes,Janet Jackson,https://www.youtube.com/watch?v=2b_KfAGiglc,Jazz,Electronic,Pop
1993,5,Freak Me,Silk,https://www.youtube.com/watch?v=Ry6XUsow4Vg,Rock,Pop,Folk
1993,6,Weak,SWV,https://www.youtube.com/watch?v=2__x-bVI4uM,Jazz,Pop,Spoken
1993,7,If I Ever Fall in Love,Shai,https://www.youtube.com/watch?v=caNRc1ER8p4,Pop,Electronic,Rock
1993,8,Dreamlover,Mariah Carey,https://www.youtube.com/watch?v=CqBtS6BIP1E,Spoken,Pop,Jazz
1993,9,Rump Shaker,Wreckx-n-Effect,https://www.youtube.com/watch?v=xdCp_j8Wyuw,Hip-Hop,Electronic,Rock
1993,10,Informer,Snow,https://www.youtube.com/watch?v=TSffz_bl6zo,Hip-Hop,Electronic,Rock
1993,11,Nuthin' but a 'G' Thang,Dr. Dre,https://www.youtube.com/watch?v=8GliyDgAGQI,Jazz,Hip-Hop,Folk
1993,12,In the Still of the Nite,Boyz II Men,https://www.youtube.com/watch?v=yEMfeo3R2QI,,,
1993,13,Don't Walk Away,Jade,https://www.youtube.com/watch?v=wZ9HG0nGe-g,Electronic,Rock,Pop
1993,14,Knockin' da Boots,H-Town,https://www.youtube.com/watch?v=dhK0hxQgf74,Rock,Pop,Electronic
1993,15,Lately,Jodeci,https://www.youtube.com/watch?v=FtMFUCJ47TQ,Jazz,Classical,Pop
